nodes,roots,leaves,edges,mean_predecessors,max_predecessors,min_predecessors,mean_successors,max_successors,min_successors,mean_edges,max_edges,min_edges,experiment,runtime
256,57,98,336,1.3125,2,0,1.3125,7,0,2.625,7,0,order_minfill,0.0759456000000007
393,75,144,535,1.361323155216285,2,0,1.361323155216285,8,0,2.72264631043257,8,0,order_minfill,0.1999497000000003
198,39,67,267,1.3484848484848484,2,0,1.3484848484848484,8,0,2.696969696969697,8,0,order_minfill,0.0399629999999993
351,72,121,468,1.3333333333333333,2,0,1.3333333333333333,8,0,2.6666666666666665,8,0,order_minfill,0.1379315000000005
53,12,25,68,1.2830188679245282,2,0,1.2830188679245282,7,0,2.5660377358490565,7,1,order_minfill,0.0049880999999993
441,94,163,579,1.3129251700680271,2,0,1.3129251700680271,7,0,2.6258503401360542,7,0,order_minfill,0.2111548999999994
389,92,133,505,1.2982005141388175,2,0,1.2982005141388175,8,0,2.596401028277635,8,0,order_minfill,0.1418490999999999
194,41,72,251,1.2938144329896908,2,0,1.2938144329896908,8,0,2.5876288659793816,8,0,order_minfill,0.0421085000000003
33,6,12,46,1.393939393939394,2,0,1.393939393939394,6,0,2.787878787878788,6,1,order_minfill,0.0024414000000003
169,35,54,222,1.3136094674556211,2,0,1.3136094674556211,8,0,2.6272189349112427,8,0,order_minfill,0.0326920999999993
169,36,61,221,1.3076923076923077,2,0,1.3076923076923077,7,0,2.6153846153846154,7,0,order_minfill,0.0330658000000001
189,37,65,258,1.3650793650793651,2,0,1.3650793650793651,7,0,2.7301587301587302,7,1,order_minfill,0.0382529000000007
206,47,76,277,1.3446601941747574,2,0,1.3446601941747574,8,0,2.6893203883495147,8,0,order_minfill,0.0475121999999998
179,38,56,231,1.2905027932960893,2,0,1.2905027932960893,6,0,2.5810055865921786,6,0,order_minfill,0.0317159
83,18,29,114,1.3734939759036144,2,0,1.3734939759036144,6,0,2.746987951807229,6,1,order_minfill,0.0135952000000001
293,64,104,402,1.372013651877133,2,0,1.372013651877133,7,0,2.744027303754266,7,0,order_minfill,0.1185716000000001
455,96,157,601,1.3208791208791208,2,0,1.3208791208791208,8,0,2.6417582417582417,8,1,order_minfill,0.2401705000000005
469,95,182,643,1.371002132196162,2,0,1.371002132196162,8,0,2.742004264392324,8,0,order_minfill,0.3115448999999994
138,27,38,196,1.420289855072464,2,0,1.420289855072464,7,0,2.840579710144928,7,1,order_minfill,0.0331339999999995
410,94,146,534,1.302439024390244,2,0,1.302439024390244,7,0,2.604878048780488,7,0,order_minfill,0.1923659999999998
300,63,112,390,1.3,2,0,1.3,8,0,2.6,8,0,order_minfill,0.0940763999999996
374,81,128,506,1.3529411764705883,2,0,1.3529411764705883,8,0,2.7058823529411766,8,0,order_minfill,0.1805436
478,104,174,645,1.3493723849372383,2,0,1.3493723849372383,7,0,2.698744769874477,7,0,order_minfill,0.2976336000000001
213,47,78,290,1.3615023474178405,2,0,1.3615023474178405,7,0,2.723004694835681,7,1,order_minfill,0.0514635999999999
238,46,84,327,1.3739495798319328,2,0,1.3739495798319328,8,0,2.7478991596638656,8,1,order_minfill,0.0555041000000002
475,98,170,634,1.3347368421052632,2,0,1.3347368421052632,8,0,2.6694736842105264,8,0,order_minfill,0.2742260000000005
313,73,112,406,1.2971246006389776,2,0,1.2971246006389776,8,0,2.594249201277955,8,0,order_minfill,0.0946857999999997
62,14,20,81,1.3064516129032258,2,0,1.3064516129032258,5,0,2.6129032258064515,5,1,order_minfill,0.0069078999999998
224,54,71,298,1.3303571428571428,2,0,1.3303571428571428,7,0,2.6607142857142856,7,0,order_minfill,0.0523755000000001
490,112,177,648,1.3224489795918368,2,0,1.3224489795918368,8,0,2.6448979591836737,8,1,order_minfill,0.3062486999999994
41,11,19,52,1.2682926829268293,2,0,1.2682926829268293,8,0,2.5365853658536586,8,0,order_minfill,0.0036302999999993
75,17,25,95,1.2666666666666666,2,0,1.2666666666666666,6,0,2.533333333333333,6,0,order_minfill,0.0080179000000004
311,67,115,416,1.337620578778135,2,0,1.337620578778135,7,0,2.67524115755627,7,0,order_minfill,0.1202278000000003
173,40,60,232,1.3410404624277457,2,0,1.3410404624277457,7,0,2.6820809248554918,7,0,order_minfill,0.0335423999999999
247,59,91,319,1.291497975708502,2,0,1.291497975708502,7,0,2.582995951417004,7,0,order_minfill,0.0645978999999998
72,18,26,87,1.2083333333333333,2,0,1.2083333333333333,6,0,2.4166666666666665,6,0,order_minfill,0.0076797999999991
54,15,18,65,1.2037037037037035,2,0,1.2037037037037035,5,0,2.4074074074074074,5,0,order_minfill,0.0046242000000003
218,49,74,294,1.348623853211009,2,0,1.348623853211009,7,0,2.697247706422018,7,0,order_minfill,0.0610602
83,18,30,108,1.3012048192771084,2,0,1.3012048192771084,8,0,2.602409638554217,8,1,order_minfill,0.0088334000000003
123,22,45,167,1.3577235772357723,2,0,1.3577235772357723,7,0,2.7154471544715446,7,1,order_minfill,0.0185383000000003
429,96,161,574,1.337995337995338,2,0,1.337995337995338,9,0,2.675990675990676,9,0,order_minfill,0.2419291999999995
431,88,162,583,1.3526682134570769,2,0,1.3526682134570769,9,0,2.7053364269141533,9,0,order_minfill,0.2706290000000004
435,84,156,585,1.3448275862068966,2,0,1.3448275862068966,9,0,2.689655172413793,9,0,order_minfill,0.2343163999999999
237,48,83,321,1.3544303797468351,2,0,1.3544303797468351,8,0,2.7088607594936707,8,0,order_minfill,0.0632182999999999
83,18,30,111,1.3373493975903614,2,0,1.3373493975903614,6,0,2.674698795180723,6,0,order_minfill,0.0102797999999992
377,85,137,486,1.2891246684350133,2,0,1.2891246684350133,8,0,2.5782493368700266,8,0,order_minfill,0.1367554000000002
429,100,146,549,1.2797202797202798,2,0,1.2797202797202798,7,0,2.55944055944056,7,0,order_minfill,0.1957588000000001
258,51,100,345,1.337209302325581,2,0,1.337209302325581,9,0,2.6744186046511627,9,0,order_minfill,0.0648979999999994
5,1,2,7,1.4,2,0,1.4,4,0,2.8,4,2,order_minfill,0.0003431999999996
55,11,19,70,1.2727272727272727,2,0,1.2727272727272727,5,0,2.5454545454545454,5,0,order_minfill,0.0080654000000004
63,17,24,74,1.1746031746031746,2,0,1.1746031746031746,6,0,2.3492063492063493,6,0,order_minfill,0.0048370999999995
34,6,11,48,1.411764705882353,2,0,1.411764705882353,5,0,2.823529411764706,5,2,order_minfill,0.0025142999999996
176,44,63,230,1.306818181818182,2,0,1.306818181818182,9,0,2.613636363636364,9,0,order_minfill,0.0308283999999998
363,81,134,487,1.3415977961432506,2,0,1.3415977961432506,8,0,2.683195592286501,8,0,order_minfill,0.1583227000000002
370,81,142,491,1.327027027027027,2,0,1.327027027027027,8,0,2.654054054054054,8,0,order_minfill,0.1614694000000005
402,90,147,526,1.308457711442786,2,0,1.308457711442786,9,0,2.616915422885572,9,0,order_minfill,0.1687574000000005
54,16,20,65,1.2037037037037035,2,0,1.2037037037037035,6,0,2.4074074074074074,6,1,order_minfill,0.0047882000000001
116,28,36,152,1.3103448275862069,2,0,1.3103448275862069,7,0,2.6206896551724137,7,0,order_minfill,0.0137013999999995
400,91,143,523,1.3075,2,0,1.3075,7,0,2.615,7,0,order_minfill,0.1776438999999996
433,82,144,599,1.3833718244803694,2,0,1.3833718244803694,9,0,2.766743648960739,9,0,order_minfill,0.2746884999999999
226,52,77,299,1.323008849557522,2,0,1.323008849557522,6,0,2.646017699115044,6,1,order_minfill,0.0607408999999998
158,32,51,210,1.3291139240506329,2,0,1.3291139240506329,6,0,2.6582278481012658,6,1,order_minfill,0.0289117999999994
15,5,5,18,1.2,2,0,1.2,4,0,2.4,4,0,order_minfill,0.0010408000000001
289,63,103,375,1.2975778546712802,2,0,1.2975778546712802,9,0,2.5951557093425603,9,0,order_minfill,0.0858018999999998
490,106,177,646,1.3183673469387756,2,0,1.3183673469387756,8,0,2.636734693877551,8,0,order_minfill,0.2763602
24,7,11,26,1.0833333333333333,2,0,1.0833333333333333,5,0,2.1666666666666665,5,1,order_minfill,0.0015986000000003
411,87,148,553,1.345498783454988,2,0,1.345498783454988,10,0,2.690997566909976,10,0,order_minfill,0.2236658
488,108,174,656,1.3442622950819672,2,0,1.3442622950819672,7,0,2.6885245901639343,7,0,order_minfill,0.3230123999999996
140,23,52,195,1.3928571428571428,2,0,1.3928571428571428,11,0,2.7857142857142856,11,0,order_minfill,0.0249310000000004
54,6,18,78,1.4444444444444444,2,0,1.4444444444444444,6,0,2.888888888888889,6,1,order_minfill,0.0053628999999997
133,26,52,182,1.368421052631579,2,0,1.368421052631579,8,0,2.736842105263158,8,0,order_minfill,0.0191487999999999
193,44,72,249,1.2901554404145077,2,0,1.2901554404145077,7,0,2.5803108808290154,7,0,order_minfill,0.0334433
291,62,101,388,1.3333333333333333,2,0,1.3333333333333333,7,0,2.6666666666666665,7,0,order_minfill,0.0952882999999999
182,45,65,232,1.2747252747252746,2,0,1.2747252747252746,7,0,2.5494505494505493,7,0,order_minfill,0.0357677999999994
23,4,8,32,1.391304347826087,2,0,1.391304347826087,6,0,2.782608695652174,6,1,order_minfill,0.0015686999999999
323,78,111,418,1.2941176470588236,2,0,1.2941176470588236,9,0,2.588235294117647,9,0,order_minfill,0.1109167000000006
142,35,51,177,1.2464788732394363,2,0,1.2464788732394363,8,0,2.492957746478873,8,0,order_minfill,0.0213915
303,67,112,395,1.3036303630363035,2,0,1.3036303630363035,7,0,2.607260726072607,7,0,order_minfill,0.0934423000000004
474,110,166,627,1.3227848101265822,2,0,1.3227848101265822,8,0,2.6455696202531644,8,0,order_minfill,0.2902469999999999
90,18,28,122,1.3555555555555556,2,0,1.3555555555555556,7,0,2.7111111111111112,7,0,order_minfill,0.0091896
291,74,108,373,1.281786941580756,2,0,1.281786941580756,6,0,2.563573883161512,6,0,order_minfill,0.0861171999999994
307,70,115,404,1.3159609120521172,2,0,1.3159609120521172,9,0,2.6319218241042344,9,0,order_minfill,0.0951044000000003
466,101,159,608,1.3047210300429184,2,0,1.3047210300429184,7,0,2.609442060085837,7,0,order_minfill,0.2672505000000003
397,74,144,543,1.3677581863979849,2,0,1.3677581863979849,8,0,2.7355163727959697,8,0,order_minfill,0.2371091000000005
266,64,98,355,1.3345864661654134,2,0,1.3345864661654134,8,0,2.669172932330827,8,0,order_minfill,0.0757219999999998
344,81,126,431,1.252906976744186,2,0,1.252906976744186,7,0,2.505813953488372,7,0,order_minfill,0.1021588000000006
169,37,69,219,1.2958579881656804,2,0,1.2958579881656804,8,0,2.591715976331361,8,0,order_minfill,0.0268380999999999
135,30,53,173,1.2814814814814814,2,0,1.2814814814814814,8,0,2.562962962962963,8,0,order_minfill,0.0201381999999998
471,100,159,639,1.356687898089172,2,0,1.356687898089172,8,0,2.713375796178344,8,0,order_minfill,0.3255287999999998
65,16,25,80,1.2307692307692308,2,0,1.2307692307692308,8,0,2.4615384615384617,8,0,order_minfill,0.0064752999999999
133,32,48,171,1.2857142857142858,2,0,1.2857142857142858,7,0,2.571428571428572,7,1,order_minfill,0.0199355999999992
5,1,3,5,1.0,2,0,1.0,3,0,2.0,3,1,order_minfill,0.0003033999999999
94,21,34,122,1.297872340425532,2,0,1.297872340425532,7,0,2.595744680851064,7,0,order_minfill,0.0118985
121,33,45,156,1.2892561983471074,2,0,1.2892561983471074,7,0,2.5785123966942147,7,0,order_minfill,0.0166121999999999
170,38,62,224,1.3176470588235294,2,0,1.3176470588235294,9,0,2.635294117647059,9,1,order_minfill,0.0333904
73,18,22,94,1.2876712328767124,2,0,1.2876712328767124,6,0,2.5753424657534247,6,1,order_minfill,0.0079498999999998
380,89,142,500,1.3157894736842106,2,0,1.3157894736842106,11,0,2.631578947368421,11,0,order_minfill,0.1616900000000001
303,78,118,388,1.2805280528052805,2,0,1.2805280528052805,7,0,2.561056105610561,7,0,order_minfill,0.0938489000000002
348,61,124,474,1.362068965517241,2,0,1.362068965517241,8,0,2.7241379310344827,8,0,order_minfill,0.1348588999999993
123,24,44,163,1.3252032520325203,2,0,1.3252032520325203,7,0,2.6504065040650406,7,1,order_minfill,0.0153435000000001
275,74,103,337,1.2254545454545454,2,0,1.2254545454545454,7,0,2.4509090909090907,7,0,order_minfill,0.0564529
105,25,42,138,1.3142857142857145,2,0,1.3142857142857145,7,0,2.628571428571429,7,0,order_minfill,0.0138962999999998
153,36,53,201,1.3137254901960784,2,0,1.3137254901960784,7,0,2.627450980392157,7,0,order_minfill,0.0314282999999999
101,21,40,131,1.297029702970297,2,0,1.297029702970297,8,0,2.594059405940594,8,0,order_minfill,0.0124771000000007
25,6,7,33,1.32,2,0,1.32,5,0,2.64,5,1,order_minfill,0.0016860999999996
410,85,143,552,1.3463414634146342,2,0,1.3463414634146342,8,0,2.6926829268292685,8,0,order_minfill,0.2145285999999995
140,30,52,195,1.3928571428571428,2,0,1.3928571428571428,10,0,2.7857142857142856,10,1,order_minfill,0.0259565999999997
330,68,123,452,1.3696969696969696,2,0,1.3696969696969696,8,0,2.7393939393939397,8,1,order_minfill,0.1286689999999994
279,61,99,369,1.3225806451612905,2,0,1.3225806451612905,8,0,2.6451612903225805,8,0,order_minfill,0.0953734000000006
24,6,8,30,1.25,2,0,1.25,4,0,2.5,4,1,order_minfill,0.0032715000000003
328,71,116,441,1.3445121951219512,2,0,1.3445121951219512,9,0,2.6890243902439024,9,0,order_minfill,0.1334311999999995
55,12,24,72,1.309090909090909,2,0,1.309090909090909,7,0,2.618181818181818,7,0,order_minfill,0.0048129000000001
431,103,163,552,1.2807424593967518,2,0,1.2807424593967518,8,0,2.561484918793504,8,0,order_minfill,0.1906110000000005
418,86,153,552,1.3205741626794258,2,0,1.3205741626794258,8,0,2.641148325358852,8,0,order_minfill,0.2031663999999997
5,2,2,6,1.2,2,0,1.2,4,0,2.4,4,2,order_minfill,0.0003195000000006
462,90,162,632,1.367965367965368,2,0,1.367965367965368,8,0,2.735930735930736,8,0,order_minfill,0.2980841999999999
221,53,72,304,1.3755656108597285,2,0,1.3755656108597285,9,0,2.751131221719457,9,0,order_minfill,0.0648242999999997
114,25,44,149,1.3070175438596492,2,0,1.3070175438596492,7,0,2.6140350877192984,7,0,order_minfill,0.0156418
131,32,52,175,1.3358778625954195,2,0,1.3358778625954195,7,0,2.6717557251908395,7,0,order_minfill,0.0206037999999999
266,51,94,364,1.368421052631579,2,0,1.368421052631579,9,0,2.736842105263158,9,0,order_minfill,0.0763250999999991
306,67,110,410,1.3398692810457515,2,0,1.3398692810457515,8,0,2.679738562091503,8,0,order_minfill,0.1045348999999999
179,44,65,228,1.2737430167597763,2,0,1.2737430167597763,7,0,2.547486033519553,7,0,order_minfill,0.0314415999999999
493,112,177,653,1.3245436105476671,2,0,1.3245436105476671,9,0,2.6490872210953347,9,0,order_minfill,0.3167951000000002
451,104,152,602,1.334811529933481,2,0,1.334811529933481,8,0,2.669623059866962,8,0,order_minfill,0.2391574000000007
289,66,98,390,1.3494809688581315,2,0,1.3494809688581315,9,0,2.698961937716263,9,0,order_minfill,0.0936775
152,28,52,206,1.355263157894737,2,0,1.355263157894737,7,0,2.710526315789474,7,1,order_minfill,0.0277744000000002
